# Created by Octave 5.2.0, Fri Dec 18 23:10:05 2020 GMT <unknown@BigBang>
# name: gaussmodel
# type: matrix
# rows: 7
# columns: 2
 0.27486129790546188 0.15876694026301355
 0.071800800009516316 0.18545195803708414
 -0.4484314590687512 0.18348379294439826
 -0.62300986960593607 0.093196700734739193
 -0.070181650411476254 0.087648438140307067
 -0.45905254907679122 0.18335700857706025
 0.50015793586141533 0.10112624808286083


